Age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
46,0.0,268281,12,0.0,0.0,4.0,4.0,0.0,0,0,40,38.0,0.0
51,2.0,154949,9,6.0,6.0,1.0,2.0,0.0,0,0,40,38.0,0.0
34,2.0,176711,9,0.0,7.0,3.0,4.0,1.0,0,0,40,38.0,0.0
23,2.0,165064,10,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,0.0
32,2.0,213750,11,4.0,7.0,1.0,4.0,1.0,0,0,45,38.0,0.0
45,4.0,77132,10,4.0,11.0,1.0,4.0,1.0,0,0,55,38.0,0.0
21,2.0,109667,10,4.0,7.0,3.0,4.0,1.0,0,0,40,38.0,0.0
36,2.0,162164,9,2.0,2.0,0.0,4.0,1.0,0,0,44,38.0,0.0
40,2.0,219591,6,2.0,2.0,0.0,4.0,1.0,0,0,50,38.0,0.0
68,2.0,236943,5,0.0,4.0,1.0,2.0,1.0,0,0,20,38.0,0.0
40,2.0,89226,13,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,1.0
20,2.0,124751,10,4.0,0.0,3.0,4.0,0.0,0,0,24,38.0,0.0
48,1.0,144122,14,0.0,9.0,1.0,4.0,0.0,0,0,40,38.0,1.0
27,2.0,98769,13,4.0,11.0,1.0,4.0,1.0,0,0,45,38.0,0.0
57,0.0,170066,11,4.0,12.0,1.0,4.0,1.0,0,0,40,38.0,0.0
54,3.0,162439,9,2.0,3.0,0.0,4.0,1.0,0,0,98,38.0,1.0
47,2.0,22900,9,0.0,7.0,1.0,4.0,0.0,0,0,40,38.0,0.0
30,1.0,102130,10,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
35,2.0,381583,10,2.0,2.0,0.0,3.0,1.0,0,0,45,38.0,1.0
56,1.0,198277,8,4.0,5.0,1.0,4.0,1.0,0,0,40,38.0,0.0
20,2.0,243178,9,4.0,5.0,3.0,4.0,1.0,0,0,28,38.0,0.0
38,1.0,177305,13,2.0,9.0,0.0,4.0,1.0,0,0,38,38.0,0.0
19,2.0,167149,10,4.0,11.0,3.0,4.0,0.0,0,0,25,38.0,0.0
31,2.0,382368,10,4.0,0.0,1.0,4.0,1.0,0,0,40,10.0,0.0
44,1.0,277144,13,4.0,9.0,3.0,4.0,1.0,0,0,60,38.0,0.0
21,5.0,145651,10,4.0,11.0,3.0,2.0,0.0,0,1602,12,38.0,0.0
41,2.0,171351,10,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
18,2.0,265099,7,4.0,7.0,3.0,4.0,0.0,0,0,16,38.0,0.0
23,2.0,105617,5,4.0,13.0,3.0,4.0,1.0,0,0,40,38.0,0.0
37,1.0,217689,10,2.0,7.0,0.0,0.0,1.0,0,0,32,38.0,0.0
43,4.0,73883,13,0.0,11.0,4.0,4.0,1.0,0,0,45,38.0,0.0
31,2.0,339482,2,2.0,6.0,0.0,4.0,1.0,0,0,40,25.0,0.0
40,2.0,326232,10,0.0,13.0,4.0,4.0,1.0,0,0,40,38.0,1.0
27,2.0,106316,15,0.0,9.0,1.0,4.0,0.0,0,0,12,38.0,0.0
64,1.0,198728,10,4.0,13.0,4.0,4.0,1.0,0,0,40,38.0,0.0
31,0.0,126501,11,4.0,9.0,3.0,4.0,1.0,0,0,40,38.0,0.0
48,2.0,233802,14,2.0,3.0,0.0,2.0,1.0,0,0,45,38.0,0.0
37,4.0,204501,13,2.0,11.0,0.0,4.0,1.0,0,0,20,1.0,1.0
28,2.0,208249,10,0.0,12.0,1.0,4.0,1.0,0,0,24,38.0,0.0
42,2.0,188693,10,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
60,3.0,93272,4,2.0,11.0,0.0,4.0,1.0,0,0,60,38.0,0.0
17,2.0,159299,7,4.0,7.0,3.0,4.0,0.0,0,0,20,38.0,0.0
46,2.0,35136,6,0.0,0.0,3.0,2.0,1.0,0,0,40,38.0,0.0
18,2.0,139576,9,4.0,0.0,3.0,4.0,0.0,0,0,40,38.0,0.0
22,2.0,252355,9,4.0,7.0,1.0,4.0,1.0,0,0,27,38.0,0.0
44,4.0,83812,13,0.0,3.0,1.0,4.0,1.0,0,0,60,38.0,0.0
36,2.0,89718,9,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,0.0
65,2.0,222810,11,0.0,3.0,1.0,4.0,0.0,0,0,40,38.0,0.0
26,2.0,456618,9,4.0,7.0,1.0,4.0,1.0,0,0,40,25.0,0.0
21,2.0,296158,6,2.0,7.0,0.0,4.0,1.0,0,0,25,38.0,0.0
41,2.0,162140,9,0.0,2.0,1.0,4.0,1.0,0,2339,40,38.0,0.0
28,2.0,36601,10,4.0,7.0,4.0,4.0,0.0,0,0,35,38.0,0.0
27,2.0,195337,10,4.0,6.0,1.0,4.0,0.0,0,0,40,38.0,0.0
19,5.0,282721,10,4.0,7.0,1.0,2.0,1.0,0,0,12,38.0,0.0
40,2.0,206049,10,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
19,2.0,223392,9,4.0,5.0,3.0,4.0,1.0,0,0,15,38.0,0.0
40,2.0,27821,11,2.0,13.0,0.0,4.0,1.0,2829,0,40,38.0,0.0
37,2.0,131827,9,4.0,2.0,4.0,4.0,1.0,0,0,40,38.0,0.0
33,2.0,549413,10,2.0,0.0,0.0,2.0,1.0,0,0,40,38.0,1.0
34,2.0,69491,9,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0,0.0
44,1.0,193755,12,4.0,10.0,1.0,4.0,1.0,0,0,40,38.0,0.0
33,2.0,598802,10,0.0,0.0,4.0,2.0,0.0,0,0,40,38.0,0.0
72,1.0,259762,9,2.0,3.0,0.0,4.0,1.0,2290,0,10,38.0,0.0
19,2.0,266255,9,4.0,11.0,3.0,4.0,0.0,0,0,40,38.0,0.0
59,2.0,32954,11,0.0,9.0,1.0,4.0,0.0,0,0,36,38.0,0.0
40,2.0,291808,9,0.0,10.0,1.0,2.0,0.0,0,0,40,38.0,0.0
35,2.0,190728,9,0.0,9.0,4.0,4.0,0.0,0,0,40,38.0,0.0
22,2.0,59184,12,4.0,0.0,1.0,4.0,1.0,0,0,45,38.0,0.0
41,2.0,196456,14,4.0,9.0,1.0,4.0,0.0,0,0,40,38.0,0.0
59,2.0,147989,10,2.0,12.0,0.0,4.0,1.0,0,0,50,38.0,1.0
50,2.0,195784,8,0.0,5.0,4.0,4.0,1.0,0,0,40,38.0,0.0
21,2.0,202214,12,4.0,0.0,1.0,4.0,0.0,0,0,10,38.0,0.0
40,3.0,225165,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,0.0
22,2.0,54825,9,4.0,11.0,1.0,4.0,1.0,0,0,40,38.0,0.0
43,2.0,188905,3,5.0,6.0,1.0,4.0,0.0,0,0,40,25.0,0.0
17,2.0,132636,7,4.0,13.0,3.0,4.0,0.0,0,0,16,38.0,0.0
42,1.0,228320,4,0.0,7.0,1.0,4.0,1.0,0,0,40,38.0,0.0
37,2.0,415500,10,2.0,6.0,0.0,2.0,1.0,0,0,40,38.0,1.0
43,2.0,255635,3,2.0,6.0,0.0,3.0,1.0,0,0,40,25.0,0.0
46,2.0,96080,5,5.0,2.0,4.0,4.0,0.0,0,0,40,38.0,0.0
50,1.0,339547,15,2.0,0.0,0.0,1.0,1.0,0,0,40,24.0,1.0
47,4.0,126500,4,2.0,11.0,0.0,4.0,1.0,0,0,40,32.0,0.0
31,2.0,511289,9,4.0,4.0,1.0,4.0,1.0,2907,0,99,38.0,0.0
33,2.0,159574,4,2.0,0.0,0.0,4.0,1.0,0,0,45,38.0,0.0
27,2.0,224105,9,2.0,6.0,0.0,4.0,1.0,7298,0,40,38.0,1.0
59,4.0,128105,9,2.0,4.0,0.0,4.0,1.0,0,0,35,38.0,0.0
39,1.0,89508,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,1.0
29,2.0,370242,10,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
26,2.0,67257,13,6.0,3.0,1.0,4.0,0.0,0,0,55,38.0,0.0
24,2.0,62952,9,4.0,2.0,3.0,4.0,1.0,0,0,40,38.0,0.0
25,2.0,111058,10,4.0,0.0,1.0,4.0,1.0,0,1980,40,38.0,0.0
30,2.0,29235,10,4.0,0.0,2.0,4.0,0.0,0,0,20,38.0,0.0
52,5.0,101119,7,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
51,0.0,140516,14,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
30,2.0,159888,13,4.0,11.0,1.0,4.0,1.0,0,0,60,38.0,1.0
23,2.0,166371,10,4.0,12.0,3.0,4.0,1.0,0,0,60,38.0,0.0
37,5.0,160910,16,2.0,9.0,0.0,4.0,1.0,0,0,45,38.0,0.0
25,5.0,257064,10,2.0,0.0,0.0,2.0,1.0,0,0,38,38.0,0.0
49,4.0,181307,15,2.0,9.0,0.0,4.0,1.0,15024,0,65,38.0,1.0
30,2.0,83253,9,2.0,9.0,0.0,4.0,1.0,0,0,55,38.0,0.0
40,2.0,128700,10,0.0,0.0,4.0,4.0,0.0,0,0,40,38.0,0.0
20,2.0,243010,9,4.0,6.0,2.0,3.0,1.0,0,0,32,38.0,0.0
35,4.0,37778,11,2.0,4.0,0.0,4.0,1.0,3103,0,55,38.0,0.0
24,2.0,132320,13,4.0,3.0,3.0,4.0,1.0,0,0,45,38.0,0.0
32,2.0,234755,9,5.0,2.0,4.0,2.0,1.0,0,0,40,38.0,0.0
35,2.0,142616,9,5.0,7.0,3.0,2.0,0.0,0,0,30,38.0,0.0
20,2.0,148509,9,4.0,7.0,1.0,4.0,0.0,0,0,40,38.0,0.0
29,5.0,240738,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,1.0
25,2.0,32276,9,4.0,2.0,3.0,4.0,1.0,0,0,28,38.0,0.0
50,1.0,163921,4,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
24,2.0,464103,9,4.0,0.0,1.0,4.0,1.0,0,0,50,38.0,0.0
30,1.0,327825,9,0.0,10.0,3.0,4.0,0.0,0,0,32,38.0,0.0
37,2.0,267085,10,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,0.0
50,2.0,266945,9,2.0,6.0,5.0,4.0,0.0,3137,0,40,7.0,0.0
20,2.0,234663,9,4.0,5.0,3.0,4.0,1.0,0,0,30,38.0,0.0
49,4.0,189123,9,2.0,2.0,0.0,4.0,1.0,5013,0,50,38.0,0.0
55,2.0,104996,4,2.0,13.0,0.0,4.0,1.0,0,0,50,38.0,0.0
61,2.0,101265,8,6.0,6.0,4.0,4.0,0.0,0,0,40,21.0,0.0
22,2.0,184975,9,3.0,7.0,3.0,4.0,0.0,0,0,3,38.0,0.0
23,2.0,246965,12,4.0,0.0,1.0,4.0,1.0,0,0,12,38.0,0.0
43,2.0,227065,9,4.0,9.0,1.0,4.0,1.0,4650,0,40,38.0,0.0
39,2.0,301867,13,0.0,0.0,1.0,1.0,0.0,0,0,24,29.0,0.0
21,2.0,185948,10,4.0,11.0,3.0,4.0,1.0,0,0,35,38.0,0.0
52,3.0,134854,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
30,2.0,281030,11,2.0,11.0,0.0,4.0,1.0,4064,0,40,38.0,0.0
42,2.0,126701,13,0.0,0.0,4.0,4.0,1.0,9562,0,45,38.0,1.0
50,4.0,95949,13,2.0,2.0,0.0,4.0,1.0,0,0,50,38.0,0.0
51,4.0,88528,12,0.0,3.0,4.0,4.0,0.0,0,0,99,38.0,0.0
47,2.0,24723,6,0.0,3.0,1.0,0.0,0.0,0,0,45,38.0,0.0
45,2.0,184581,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,0.0
48,0.0,100067,10,6.0,7.0,4.0,2.0,0.0,0,0,40,38.0,0.0
36,2.0,182863,13,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,1.0
61,2.0,85434,9,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
72,2.0,158092,13,0.0,11.0,1.0,4.0,1.0,0,0,30,38.0,0.0
19,2.0,104844,10,4.0,11.0,3.0,4.0,0.0,0,0,15,38.0,0.0
39,2.0,106183,9,0.0,7.0,4.0,0.0,0.0,6849,0,40,38.0,0.0
24,2.0,89347,7,4.0,6.0,1.0,4.0,0.0,0,0,40,38.0,0.0
44,2.0,157236,10,3.0,5.0,4.0,4.0,1.0,0,0,40,30.0,0.0
19,2.0,261259,9,4.0,5.0,3.0,4.0,1.0,0,0,20,38.0,0.0
20,2.0,286166,9,4.0,11.0,1.0,4.0,1.0,0,0,48,38.0,0.0
23,2.0,122272,9,4.0,2.0,3.0,4.0,0.0,0,0,40,38.0,0.0
58,2.0,248739,9,2.0,4.0,0.0,4.0,1.0,0,0,53,38.0,1.0
20,2.0,224238,8,4.0,2.0,3.0,4.0,1.0,0,0,40,38.0,0.0
62,2.0,138157,9,2.0,3.0,0.0,4.0,1.0,0,0,12,38.0,0.0
25,2.0,148460,9,4.0,0.0,3.0,2.0,0.0,4416,0,40,32.0,0.0
67,2.0,236627,13,2.0,9.0,0.0,4.0,1.0,0,0,2,38.0,0.0
37,1.0,191364,12,2.0,3.0,0.0,4.0,1.0,0,0,40,9.0,1.0
36,2.0,353524,9,0.0,3.0,3.0,4.0,0.0,1831,0,40,38.0,0.0
38,2.0,391040,11,5.0,12.0,4.0,4.0,0.0,0,0,20,38.0,0.0
23,2.0,134997,9,0.0,7.0,4.0,4.0,0.0,0,0,80,38.0,0.0
28,2.0,392487,9,2.0,11.0,5.0,4.0,0.0,0,0,40,38.0,0.0
25,2.0,216724,9,0.0,3.0,3.0,4.0,1.0,0,0,40,38.0,0.0
41,4.0,174395,16,2.0,9.0,0.0,4.0,1.0,15024,0,55,38.0,1.0
63,2.0,383058,13,2.0,11.0,0.0,4.0,1.0,0,1848,40,38.0,1.0
60,4.0,96073,9,2.0,2.0,0.0,4.0,1.0,0,0,30,38.0,0.0
31,3.0,103435,9,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,0.0
29,4.0,96718,9,2.0,2.0,0.0,4.0,1.0,0,0,37,38.0,0.0
37,2.0,178948,13,2.0,3.0,5.0,4.0,0.0,7688,0,45,38.0,1.0
51,2.0,173987,5,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,0.0
45,2.0,34419,10,2.0,3.0,0.0,4.0,1.0,7298,0,40,38.0,1.0
27,2.0,224849,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
18,2.0,249857,10,4.0,7.0,3.0,4.0,1.0,0,0,20,38.0,0.0
34,2.0,340458,9,0.0,6.0,4.0,4.0,0.0,0,0,40,38.0,0.0
66,4.0,427422,16,2.0,11.0,0.0,4.0,1.0,0,2377,25,38.0,1.0
36,2.0,175643,9,2.0,2.0,0.0,4.0,1.0,0,0,35,38.0,0.0
35,2.0,297485,13,0.0,3.0,4.0,4.0,0.0,0,0,40,38.0,0.0
27,2.0,232954,9,2.0,11.0,0.0,4.0,1.0,0,0,45,38.0,0.0
29,2.0,326330,10,0.0,3.0,3.0,4.0,0.0,1831,0,40,38.0,0.0
25,2.0,109419,9,4.0,0.0,3.0,4.0,0.0,0,0,40,38.0,0.0
22,2.0,127768,10,4.0,7.0,3.0,4.0,1.0,0,0,32,38.0,1.0
41,2.0,252986,10,2.0,2.0,0.0,4.0,1.0,0,0,48,38.0,1.0
20,2.0,380544,12,4.0,13.0,3.0,4.0,1.0,0,0,20,38.0,0.0
52,2.0,306108,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,0.0
34,2.0,232855,10,5.0,7.0,4.0,2.0,0.0,0,0,37,38.0,0.0
44,2.0,130126,15,0.0,9.0,1.0,4.0,1.0,0,0,45,38.0,1.0
50,2.0,194231,14,0.0,11.0,1.0,4.0,0.0,0,0,40,38.0,1.0
49,3.0,197038,13,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,1.0
71,5.0,26109,15,2.0,7.0,0.0,4.0,1.0,0,0,28,38.0,0.0
20,2.0,285671,9,4.0,7.0,2.0,2.0,1.0,0,0,25,38.0,0.0
59,3.0,103948,9,2.0,11.0,0.0,4.0,1.0,0,0,60,38.0,1.0
41,2.0,439919,3,2.0,4.0,0.0,4.0,1.0,3411,0,40,25.0,0.0
38,2.0,40319,10,0.0,3.0,1.0,4.0,0.0,0,0,42,38.0,0.0
55,1.0,159028,9,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
17,2.0,98675,5,4.0,7.0,4.0,4.0,0.0,0,0,20,38.0,0.0
45,2.0,90758,13,2.0,3.0,0.0,4.0,1.0,0,0,55,38.0,1.0
43,4.0,75435,9,0.0,2.0,4.0,0.0,1.0,0,0,30,38.0,0.0
19,2.0,219189,8,4.0,7.0,3.0,4.0,1.0,0,0,25,38.0,0.0
33,2.0,203463,9,0.0,7.0,3.0,4.0,0.0,0,0,40,38.0,0.0
63,2.0,187635,9,4.0,3.0,1.0,4.0,1.0,0,0,40,38.0,0.0
39,4.0,154641,9,0.0,4.0,1.0,4.0,1.0,8614,0,50,38.0,1.0
34,2.0,27153,9,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
31,2.0,150324,12,4.0,6.0,4.0,4.0,1.0,0,0,40,38.0,0.0
21,2.0,83704,8,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
23,2.0,176262,11,4.0,0.0,2.0,4.0,0.0,0,0,36,38.0,0.0
20,2.0,179423,10,4.0,5.0,3.0,4.0,0.0,0,0,8,38.0,0.0
45,2.0,168038,13,0.0,11.0,1.0,4.0,1.0,0,0,60,38.0,1.0
59,2.0,108765,9,2.0,13.0,0.0,4.0,1.0,0,0,50,38.0,0.0
58,2.0,146477,14,2.0,3.0,0.0,4.0,1.0,15024,0,40,11.0,1.0
66,1.0,188220,9,6.0,0.0,4.0,4.0,0.0,0,0,35,38.0,1.0
37,2.0,292855,11,2.0,9.0,5.0,4.0,0.0,0,1887,35,38.0,1.0
29,2.0,114870,10,0.0,2.0,3.0,4.0,1.0,0,0,40,38.0,0.0
32,5.0,77723,13,0.0,3.0,1.0,1.0,0.0,0,0,40,38.0,0.0
39,2.0,284166,13,2.0,9.0,0.0,4.0,1.0,0,1902,50,38.0,1.0
57,2.0,133902,9,6.0,3.0,4.0,4.0,0.0,0,0,45,38.0,0.0
57,2.0,191318,14,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
50,3.0,67794,9,3.0,11.0,1.0,4.0,1.0,0,0,60,38.0,0.0
44,3.0,357679,13,2.0,4.0,0.0,4.0,1.0,15024,0,65,38.0,1.0
56,2.0,117872,11,2.0,2.0,0.0,2.0,1.0,0,0,40,38.0,1.0
26,2.0,55929,14,4.0,3.0,1.0,4.0,0.0,0,0,48,38.0,0.0
26,4.0,34307,11,4.0,4.0,3.0,4.0,1.0,0,0,65,38.0,0.0
33,2.0,246038,13,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
36,4.0,147258,11,2.0,4.0,0.0,4.0,1.0,0,0,60,38.0,1.0
45,2.0,329144,10,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,1.0
56,1.0,52953,16,0.0,9.0,1.0,4.0,0.0,0,1669,38,38.0,0.0
23,2.0,216181,10,4.0,11.0,3.0,4.0,1.0,0,0,36,19.0,0.0
23,2.0,391171,10,4.0,7.0,1.0,2.0,1.0,0,0,25,38.0,0.0
35,1.0,223242,13,0.0,9.0,1.0,4.0,1.0,0,0,40,38.0,0.0
39,2.0,103925,13,2.0,9.0,5.0,4.0,0.0,7688,0,32,38.0,1.0
45,2.0,38240,9,0.0,2.0,1.0,4.0,1.0,0,0,40,38.0,0.0
21,2.0,148444,10,4.0,11.0,3.0,4.0,0.0,0,0,25,38.0,0.0
56,5.0,110257,9,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,0.0
31,0.0,101345,9,4.0,5.0,3.0,4.0,0.0,0,0,40,38.0,0.0
44,2.0,268098,8,4.0,13.0,1.0,2.0,1.0,0,0,36,38.0,0.0
31,2.0,288825,9,2.0,5.0,0.0,4.0,1.0,5013,0,40,38.0,0.0
20,2.0,162688,9,4.0,5.0,3.0,4.0,1.0,0,0,38,38.0,0.0
44,0.0,184099,9,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,1.0
19,2.0,307496,10,4.0,7.0,3.0,4.0,0.0,0,0,23,38.0,0.0
23,2.0,267955,10,4.0,11.0,1.0,4.0,0.0,0,0,40,38.0,0.0
21,2.0,283969,9,4.0,2.0,3.0,4.0,1.0,0,0,40,25.0,0.0
29,5.0,204516,14,2.0,9.0,0.0,4.0,1.0,0,0,15,38.0,0.0
33,2.0,167771,10,5.0,7.0,1.0,4.0,0.0,0,0,30,38.0,0.0
46,2.0,345073,9,0.0,3.0,1.0,4.0,1.0,0,0,48,38.0,1.0
36,3.0,306156,10,2.0,11.0,0.0,4.0,1.0,15024,0,60,38.0,1.0
70,4.0,37203,14,2.0,9.0,0.0,4.0,1.0,9386,0,30,38.0,1.0
19,2.0,185097,9,4.0,5.0,1.0,4.0,0.0,0,0,37,38.0,0.0
29,2.0,144808,10,2.0,3.0,3.0,2.0,0.0,0,0,40,38.0,0.0
34,2.0,187203,12,4.0,11.0,4.0,4.0,1.0,0,0,50,38.0,0.0
26,2.0,125089,10,4.0,3.0,1.0,4.0,1.0,0,0,40,38.0,0.0
30,2.0,289458,13,4.0,3.0,1.0,4.0,0.0,0,0,40,38.0,0.0
34,2.0,144798,10,4.0,0.0,1.0,4.0,0.0,0,0,40,38.0,0.0
28,2.0,207513,9,4.0,11.0,3.0,4.0,1.0,0,0,48,38.0,0.0
76,2.0,199949,13,2.0,0.0,0.0,4.0,1.0,20051,0,50,38.0,1.0
19,2.0,213024,8,4.0,5.0,3.0,4.0,1.0,0,0,40,38.0,0.0
45,2.0,213140,6,2.0,2.0,0.0,4.0,1.0,2829,0,40,38.0,0.0
24,4.0,83374,10,4.0,9.0,1.0,1.0,1.0,0,0,30,38.0,1.0
37,2.0,192939,13,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,1.0
24,2.0,424494,13,2.0,9.0,0.0,4.0,1.0,0,0,30,38.0,0.0
24,2.0,215243,13,4.0,0.0,1.0,4.0,0.0,0,0,42,38.0,0.0
40,2.0,30682,9,2.0,6.0,0.0,4.0,1.0,0,0,45,38.0,1.0
20,2.0,306639,10,4.0,5.0,3.0,4.0,1.0,0,0,20,38.0,0.0
23,1.0,218678,7,2.0,5.0,0.0,4.0,1.0,0,0,40,38.0,0.0
25,2.0,219130,10,4.0,7.0,1.0,3.0,0.0,0,0,40,38.0,0.0
64,2.0,180624,12,4.0,9.0,2.0,4.0,0.0,0,0,30,38.0,0.0
53,1.0,200190,14,2.0,9.0,0.0,4.0,1.0,0,1977,55,38.0,1.0
28,2.0,194472,10,2.0,0.0,3.0,4.0,0.0,0,0,40,38.0,0.0
52,1.0,205767,14,2.0,9.0,0.0,2.0,1.0,0,0,40,38.0,1.0
28,2.0,249870,15,4.0,9.0,1.0,2.0,1.0,0,0,50,38.0,0.0
31,2.0,211242,12,2.0,3.0,0.0,4.0,1.0,0,0,55,38.0,1.0
77,2.0,149912,13,4.0,9.0,1.0,4.0,0.0,0,0,10,38.0,0.0
22,2.0,85389,9,4.0,12.0,3.0,4.0,1.0,0,0,40,38.0,0.0
38,2.0,329980,13,4.0,3.0,1.0,4.0,1.0,0,0,55,38.0,0.0
25,1.0,249214,10,4.0,0.0,4.0,2.0,0.0,0,0,40,38.0,0.0
50,2.0,257126,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,1.0
53,1.0,204397,9,2.0,3.0,0.0,4.0,1.0,0,0,60,38.0,0.0
24,2.0,291979,9,4.0,4.0,1.0,4.0,1.0,0,0,40,38.0,0.0
33,2.0,138667,9,2.0,0.0,0.0,4.0,1.0,0,0,50,38.0,1.0
57,0.0,42298,14,2.0,3.0,0.0,2.0,1.0,15024,0,40,38.0,1.0
39,2.0,375452,15,2.0,3.0,5.0,4.0,0.0,15024,0,48,38.0,1.0
30,2.0,94413,10,0.0,13.0,1.0,4.0,1.0,0,0,30,38.0,0.0
31,0.0,166626,9,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,1.0
39,5.0,326566,10,4.0,13.0,3.0,2.0,1.0,0,0,40,38.0,0.0
30,2.0,165503,13,4.0,11.0,3.0,4.0,0.0,0,0,65,38.0,0.0
48,2.0,102597,10,5.0,0.0,4.0,4.0,0.0,0,0,44,38.0,0.0
39,2.0,177277,9,2.0,6.0,0.0,4.0,1.0,0,0,45,38.0,1.0
34,2.0,198103,9,4.0,13.0,3.0,4.0,1.0,0,1980,40,38.0,0.0
45,2.0,260490,14,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,1.0
32,2.0,237478,7,0.0,6.0,4.0,4.0,0.0,0,0,40,38.0,0.0
40,0.0,36885,10,4.0,0.0,1.0,4.0,0.0,0,0,50,38.0,0.0
17,2.0,166242,6,4.0,7.0,3.0,4.0,0.0,0,0,15,38.0,0.0
25,2.0,274228,9,2.0,12.0,0.0,4.0,1.0,0,0,84,38.0,0.0
42,2.0,185145,10,2.0,13.0,0.0,4.0,1.0,0,0,57,38.0,0.0
66,2.0,28367,13,2.0,8.0,2.0,4.0,1.0,0,0,99,38.0,0.0
63,4.0,28612,9,6.0,11.0,1.0,4.0,1.0,0,0,70,38.0,0.0
43,2.0,191429,4,2.0,7.0,0.0,4.0,1.0,0,0,25,38.0,0.0
26,2.0,459548,9,4.0,5.0,1.0,4.0,1.0,0,0,20,25.0,0.0
23,2.0,65481,9,2.0,6.0,5.0,4.0,0.0,0,0,40,38.0,1.0
39,2.0,186130,15,2.0,3.0,0.0,4.0,1.0,0,0,55,38.0,1.0
47,3.0,350759,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
36,2.0,359678,9,4.0,6.0,1.0,2.0,0.0,0,0,48,38.0,0.0
35,2.0,220595,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
25,2.0,29599,9,4.0,4.0,1.0,4.0,1.0,0,0,40,38.0,0.0
21,5.0,299153,10,4.0,0.0,3.0,4.0,0.0,0,0,15,38.0,0.0
46,2.0,75256,9,2.0,8.0,5.0,4.0,0.0,0,0,40,38.0,0.0
43,2.0,143583,6,2.0,5.0,0.0,2.0,1.0,0,0,40,38.0,0.0
31,5.0,207505,16,2.0,9.0,0.0,4.0,1.0,0,1977,70,38.0,1.0
41,2.0,308550,9,0.0,2.0,4.0,4.0,0.0,0,0,60,38.0,0.0
50,2.0,145717,9,6.0,0.0,4.0,4.0,0.0,0,0,35,38.0,0.0
36,2.0,334366,7,5.0,3.0,1.0,4.0,0.0,0,0,32,38.0,0.0
45,4.0,155489,4,2.0,3.0,0.0,4.0,1.0,0,0,65,38.0,1.0
50,2.0,197322,7,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,1.0
52,2.0,194259,4,2.0,3.0,5.0,4.0,0.0,0,0,50,38.0,0.0
40,2.0,346189,16,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
55,2.0,98361,13,2.0,3.0,0.0,4.0,1.0,15024,0,55,38.0,1.0
51,3.0,162943,15,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
30,2.0,19302,10,2.0,9.0,0.0,4.0,1.0,7688,0,40,38.0,1.0
56,5.0,67662,14,0.0,9.0,1.0,4.0,0.0,0,0,39,38.0,0.0
35,2.0,126675,9,2.0,3.0,0.0,4.0,1.0,0,0,48,38.0,0.0
55,4.0,278228,6,2.0,11.0,0.0,4.0,1.0,0,0,35,38.0,0.0
